trackingcode,shippingmethod,fromzip,tozip,acceptedat,deliveredat,zip_group_to,transit_time,day_of_week
390098627086,FEDEX.GROUND,75211,38116,2020-02-03T16:10:00-06:00,2020-02-05T08:56:41-06:00,381,2,Monday
779945979284,FEDEX.GROUND,75211,80234,2020-01-28T15:52:00-06:00,2020-01-30T08:48:31-07:00,802,2,Tuesday
779917420392,FEDEX.GROUND,75211,76308,2020-01-27T15:47:00-06:00,2020-01-28T08:20:16-06:00,763,1,Monday
779947238428,FEDEX.GROUND,75211,70663,2020-01-28T15:52:00-06:00,2020-01-30T11:31:57-06:00,706,2,Tuesday
779934285651,FEDEX.GROUND,75211,94587,2020-01-28T00:00:00,2020-01-31T13:07:41-08:00,945,3,Tuesday
779946505428,FEDEX.GROUND,75211,71483,2020-01-28T16:03:00-06:00,2020-01-29T17:08:02-06:00,714,1,Tuesday
779922684744,FEDEX.GROUND,75211,88220,2020-01-27T17:31:00-06:00,2020-01-29T11:01:34-07:00,882,2,Monday
779915683183,FEDEX.GROUND,75211,75232,2020-01-27T15:47:00-06:00,2020-01-28T09:45:40-06:00,752,1,Monday
779923834708,FEDEX.GROUND,75211,91710,2020-01-28T16:03:00-06:00,2020-01-31T10:22:51-08:00,917,3,Tuesday
779915751802,FEDEX.GROUND,75211,75006,2020-01-27T15:47:00-06:00,2020-01-29T11:26:59-06:00,750,2,Monday
779928271535,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
390129369812,FEDEX.GROUND,75211,77706,2020-02-05T00:00:00,2020-02-06T13:41:08-06:00,777,1,Wednesday
390102470683,FEDEX.GROUND,75211,77396,2020-02-03T00:00:00,2020-02-04T09:43:32-06:00,773,1,Monday
779917449678,FEDEX.GROUND,75211,35210,2020-01-27T16:50:00-06:00,2020-01-29T13:34:39-06:00,352,2,Monday
779932725690,FEDEX.GROUND,75211,95973,2020-01-28T16:03:00-06:00,2020-01-31T13:50:58-08:00,959,3,Tuesday
390113097150,FEDEX.GROUND,75211,79605,2020-02-03T16:10:00-06:00,2020-02-04T12:15:02-06:00,796,1,Monday
390449572939,FEDEX.GROUND,75211,94582,2020-02-18T00:00:00,2020-02-21T14:48:39-08:00,945,3,Tuesday
779946319164,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779928271373,FEDEX.GROUND,75211,75701,2020-01-29T00:00:00,2020-01-31T09:08:06-06:00,757,2,Wednesday
779928270756,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
390110859817,FEDEX.GROUND,75211,92692,2020-02-03T00:00:00,2020-02-06T09:54:24-08:00,926,3,Monday
390427264412,FEDEX.GROUND,75211,72117,2020-02-17T16:56:00-06:00,2020-02-18T14:05:34-06:00,721,0,Monday
390106155327,FEDEX.GROUND,75211,67212,2020-02-05T00:00:00,2020-02-07T08:55:57-06:00,672,2,Wednesday
390102470650,FEDEX.GROUND,75211,77396,2020-02-03T00:00:00,2020-02-04T09:43:32-06:00,773,1,Monday
390430544172,FEDEX.GROUND,75211,73533,2020-02-17T15:50:00-06:00,2020-02-18T10:45:51-06:00,735,0,Monday
779919497801,FEDEX.GROUND,75211,23111,2020-01-28T16:03:00-06:00,2020-01-31T10:36:18-05:00,231,3,Tuesday
390504267126,FEDEX.GROUND,75211,07836,2020-02-19T16:47:00-06:00,2020-02-24T10:22:07-05:00,078,3,Wednesday
779902514880,FEDEX.GROUND,75211,81050,2020-01-27T00:00:00,2020-01-29T09:55:14-07:00,810,2,Monday
779934060446,FEDEX.GROUND,75211,28655,2020-01-28T00:00:00,2020-01-31T14:02:26-05:00,286,3,Tuesday
779905399724,FEDEX.GROUND,75211,74116,2020-01-27T00:00:00,2020-01-28T16:33:35-06:00,741,1,Monday
390125907344,FEDEX.GROUND,75211,60527,2020-02-03T18:26:00-06:00,2020-02-05T16:46:25-06:00,605,2,Monday
390115372400,FEDEX.GROUND,75211,73036,2020-02-03T16:10:00-06:00,2020-02-04T12:42:32-06:00,730,1,Monday
779907477519,FEDEX.GROUND,75211,01834,2020-01-27T00:00:00,2020-01-30T15:05:56-05:00,018,3,Monday
390120574095,FEDEX.GROUND,75211,70068,2020-02-03T16:10:00-06:00,2020-02-05T10:14:02-06:00,700,2,Monday
779897485339,FEDEX.GROUND,75211,77386,2020-01-27T16:50:00-06:00,2020-01-28T10:05:31-06:00,773,1,Monday
390117582899,FEDEX.GROUND,75211,76063,2020-02-03T16:10:00-06:00,2020-02-04T10:59:23-06:00,760,1,Monday
390120623498,FEDEX.GROUND,75211,73533,2020-02-03T16:10:00-06:00,2020-02-04T11:51:42-06:00,735,1,Monday
390119566829,FEDEX.GROUND,75211,73118,2020-02-03T16:10:00-06:00,2020-02-04T09:23:52-06:00,731,1,Monday
779916891415,FEDEX.GROUND,75211,70769,2020-01-27T15:47:00-06:00,2020-01-29T09:19:39-06:00,707,2,Monday
390129508128,FEDEX.GROUND,75211,67209,2020-02-05T00:00:00,2020-02-07T09:58:06-06:00,672,2,Wednesday
779926658216,FEDEX.GROUND,75211,74133,2020-01-29T00:00:00,2020-01-30T11:12:09-06:00,741,1,Wednesday
779897487239,FEDEX.GROUND,75211,94568,2020-01-27T16:50:00-06:00,2020-01-30T10:34:57-08:00,945,3,Monday
390470884638,FEDEX.GROUND,75211,71467,2020-02-18T16:16:00-06:00,2020-02-19T12:44:29-06:00,714,1,Tuesday
779947343420,FEDEX.GROUND,75211,76302,2020-01-28T15:52:00-06:00,2020-01-29T08:59:16-06:00,763,1,Tuesday
779903626460,FEDEX.GROUND,75211,76086,2020-01-29T00:00:00,2020-01-30T08:46:47-06:00,760,1,Wednesday
390105947450,FEDEX.GROUND,75211,47905,2020-02-04T00:00:00,2020-02-06T11:17:12-05:00,479,2,Tuesday
390129507408,FEDEX.GROUND,75211,80634,2020-02-05T00:00:00,2020-02-07T07:47:17-07:00,806,2,Wednesday
390117978831,FEDEX.GROUND,75211,72117,2020-02-03T17:12:00-06:00,2020-02-04T11:16:37-06:00,721,1,Monday
390116784629,FEDEX.GROUND,75211,36117,2020-02-03T16:10:00-06:00,2020-02-05T10:12:01-06:00,361,2,Monday
390532155715,FEDEX.GROUND,75211,70665,2020-02-20T00:00:00,2020-02-24T13:15:44-06:00,706,2,Thursday
390532157350,FEDEX.GROUND,75211,70605,2020-02-20T00:00:00,2020-02-24T11:20:45-06:00,706,2,Thursday
390101539146,FEDEX.GROUND,75211,85614,2020-02-03T16:10:00-06:00,2020-02-06T09:36:19-07:00,856,3,Monday
390116815654,FEDEX.GROUND,75211,70461,2020-02-03T16:10:00-06:00,2020-02-05T10:32:47-06:00,704,2,Monday
779909266909,FEDEX.GROUND,75211,87829,2020-01-27T14:59:00-06:00,2020-01-30T11:04:54-07:00,878,3,Monday
390105283253,FEDEX.GROUND,75211,72210,2020-02-03T17:12:00-06:00,2020-02-04T09:26:06-06:00,722,1,Monday
390102469793,FEDEX.GROUND,75211,77396,2020-02-03T00:00:00,2020-02-04T09:43:32-06:00,773,1,Monday
390125017178,FEDEX.GROUND,75211,78726,2020-02-03T18:26:00-06:00,2020-02-04T15:18:14-06:00,787,1,Monday
779945991491,FEDEX.GROUND,75211,80234,2020-01-28T15:52:00-06:00,2020-01-30T08:48:31-07:00,802,2,Tuesday
779913715672,FEDEX.GROUND,75211,70471,2020-01-27T17:31:00-06:00,2020-01-29T13:19:13-06:00,704,2,Monday
779917206625,FEDEX.GROUND,75211,79852,2020-01-27T17:31:00-06:00,2020-01-29T12:35:59-06:00,798,2,Monday
390094803766,FEDEX.GROUND,75211,98375,2020-02-03T00:00:00,2020-02-07T14:06:57-08:00,983,4,Monday
779946502874,FEDEX.GROUND,75211,71483,2020-01-28T16:03:00-06:00,2020-01-29T17:08:02-06:00,714,1,Tuesday
390092361545,FEDEX.GROUND,75211,76528,2020-02-03T16:10:00-06:00,2020-02-04T10:17:12-06:00,765,1,Monday
779916746214,FEDEX.GROUND,75211,75024,2020-01-27T15:47:00-06:00,2020-01-29T11:37:04-06:00,750,2,Monday
390116774190,FEDEX.GROUND,75211,78613,2020-02-03T16:10:00-06:00,2020-02-04T10:17:18-06:00,786,1,Monday
779946729340,FEDEX.GROUND,75211,78251,2020-01-28T15:52:00-06:00,2020-01-29T10:04:40-06:00,782,1,Tuesday
390121056916,FEDEX.GROUND,75211,77515,2020-02-03T16:10:00-06:00,2020-02-04T11:05:03-06:00,775,1,Monday
778122781463,FEDEX.GROUND,75211,92104,2019-11-19T00:00:00,2019-11-22T14:50:39-08:00,921,3,Tuesday
779912268584,FEDEX.GROUND,75211,87113,2020-01-27T16:50:00-06:00,2020-01-30T11:14:54-07:00,871,3,Monday
779915666710,FEDEX.GROUND,75211,72209,2020-01-27T15:47:00-06:00,2020-01-28T08:52:45-06:00,722,1,Monday
779928330376,FEDEX.GROUND,75211,79720,2020-01-28T16:03:00-06:00,2020-01-29T13:11:43-06:00,797,1,Tuesday
779904617060,FEDEX.GROUND,75211,97063,2020-01-27T00:00:00,2020-01-31T11:52:46-08:00,970,4,Monday
779912275152,FEDEX.GROUND,75211,37043,2020-01-27T16:50:00-06:00,2020-01-29T10:27:38-06:00,370,2,Monday
390117414300,FEDEX.GROUND,75211,74883,2020-02-03T16:10:00-06:00,2020-02-04T13:16:51-06:00,748,1,Monday
390455129050,FEDEX.GROUND,75211,75237,2020-02-19T00:00:00,2020-02-20T09:55:21-06:00,752,1,Wednesday
779928271730,FEDEX.GROUND,75211,75701,2020-01-29T00:00:00,2020-01-31T12:50:18-06:00,757,2,Wednesday
779940735288,FEDEX.GROUND,75211,38865,2020-01-28T14:20:00-06:00,2020-01-30T15:23:44-06:00,388,2,Tuesday
779917262018,FEDEX.GROUND,75211,72120,2020-01-27T15:47:00-06:00,2020-01-28T09:35:33-06:00,721,1,Monday
390129748436,FEDEX.GROUND,75211,24901,2020-02-04T16:27:00-06:00,2020-02-07T09:50:26-05:00,249,3,Tuesday
390132691451,FEDEX.GROUND,75211,77099,2020-02-04T16:27:00-06:00,2020-02-05T10:18:12-06:00,770,1,Tuesday
779915721795,FEDEX.GROUND,75211,81007,2020-01-27T15:47:00-06:00,2020-01-29T09:40:49-07:00,810,2,Monday
779917379380,FEDEX.GROUND,75211,70058,2020-01-27T15:47:00-06:00,2020-01-29T09:55:25-06:00,700,2,Monday
390120022738,FEDEX.GROUND,75211,78582,2020-02-03T16:10:00-06:00,2020-02-05T09:37:20-06:00,785,2,Monday
779917168403,FEDEX.GROUND,75211,68116,2020-01-27T15:47:00-06:00,2020-01-29T12:23:06-06:00,681,2,Monday
779903629517,FEDEX.GROUND,75211,76028,2020-01-29T00:00:00,2020-01-30T11:54:14-06:00,760,1,Wednesday
779928271590,FEDEX.GROUND,75211,79936,2020-01-29T00:00:00,2020-01-31T08:40:37-07:00,799,2,Wednesday
779946310112,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
390119686720,FEDEX.GROUND,75211,77584,2020-02-03T16:10:00-06:00,2020-02-04T10:54:29-06:00,775,1,Monday
779917239248,FEDEX.GROUND,75211,64093,2020-01-27T15:47:00-06:00,2020-01-29T09:54:48-06:00,640,2,Monday
390429739201,FEDEX.GROUND,75211,39157,2020-02-17T16:56:00-06:00,2020-02-19T11:45:35-06:00,391,1,Monday
390444809131,FEDEX.GROUND,75211,67017,2020-02-17T15:50:00-06:00,2020-02-18T11:48:30-06:00,670,0,Monday
779902512924,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
778143739788,FEDEX.GROUND,75211,48842,2019-11-20T00:00:00,2019-11-23T10:15:31-05:00,488,2,Wednesday
390455128661,FEDEX.GROUND,75211,80002,2020-02-19T00:00:00,2020-02-21T09:34:38-07:00,800,2,Wednesday
390430553843,FEDEX.GROUND,75211,73533,2020-02-17T15:50:00-06:00,2020-02-18T10:45:51-06:00,735,0,Monday
390427762825,FEDEX.GROUND,75211,90210,2020-02-17T16:56:00-06:00,2020-02-20T11:02:26-08:00,902,2,Monday
390533883283,FEDEX.GROUND,75211,77532,2020-02-20T16:06:00-06:00,2020-02-21T10:45:49-06:00,775,1,Thursday
779902511240,FEDEX.GROUND,75211,81052,2020-01-27T00:00:00,2020-01-29T10:55:36-07:00,810,2,Monday
779947297817,FEDEX.GROUND,75211,75773,2020-01-28T15:52:00-06:00,2020-01-29T10:27:43-06:00,757,1,Tuesday
780691948040,FEDEX.GROUND,75211,30518,2019-11-04T00:00:00,2019-11-06T11:31:25-05:00,305,2,Monday
779928320217,FEDEX.GROUND,75211,49424,2020-01-29T00:00:00,2020-02-03T09:33:45-05:00,494,3,Wednesday
779902509983,FEDEX.GROUND,75211,81050,2020-01-27T00:00:00,2020-01-29T09:55:14-07:00,810,2,Monday
779897493554,FEDEX.GROUND,75211,94901,2020-01-27T16:50:00-06:00,2020-01-30T12:55:04-08:00,949,3,Monday
779895549400,FEDEX.GROUND,75211,85122,2020-01-27T16:26:00-06:00,2020-01-30T12:10:01-07:00,851,3,Monday
779946122739,FEDEX.GROUND,75211,75068,2020-01-28T00:00:00,2020-01-29T13:08:00-06:00,750,1,Tuesday
779928319956,FEDEX.GROUND,75211,73142,2020-01-29T00:00:00,2020-01-30T12:53:26-06:00,731,1,Wednesday
779894933369,FEDEX.GROUND,75211,34610,2020-01-27T16:26:00-06:00,2020-01-30T10:52:36-05:00,346,3,Monday
390118059540,FEDEX.GROUND,75211,39204,2020-02-03T17:12:00-06:00,2020-02-05T10:23:41-06:00,392,2,Monday
390099980060,FEDEX.GROUND,75211,91602,2020-02-03T17:12:00-06:00,2020-02-06T13:51:41-08:00,916,3,Monday
390106851158,FEDEX.GROUND,75211,37066,2020-02-03T17:12:00-06:00,2020-02-05T11:13:22-06:00,370,2,Monday
390117619216,FEDEX.GROUND,75211,39581,2020-02-03T16:10:00-06:00,2020-02-05T11:30:31-06:00,395,2,Monday
390118568733,FEDEX.GROUND,75211,85374,2020-02-03T16:10:00-06:00,2020-02-06T12:18:27-07:00,853,3,Monday
779917938788,FEDEX.GROUND,75211,76053,2020-01-27T15:47:00-06:00,2020-01-28T10:47:13-06:00,760,1,Monday
390117440650,FEDEX.GROUND,75211,79735,2020-02-03T16:10:00-06:00,2020-02-05T13:43:05-06:00,797,2,Monday
390110083154,FEDEX.GROUND,75211,78244,2020-02-03T00:00:00,2020-02-04T14:39:56-06:00,782,1,Monday
779928271800,FEDEX.GROUND,75211,67124,2020-01-29T00:00:00,2020-01-31T10:09:20-06:00,671,2,Wednesday
779903627640,FEDEX.GROUND,75211,80905,2020-01-29T00:00:00,2020-02-01T11:09:53-07:00,809,2,Wednesday
390117784864,FEDEX.GROUND,75211,34114,2020-02-04T00:00:00,2020-02-07T10:29:17-05:00,341,3,Tuesday
779946121916,FEDEX.GROUND,75211,77904,2020-01-28T00:00:00,2020-01-30T09:14:27-06:00,779,2,Tuesday
779923990284,FEDEX.GROUND,75211,89113,2020-01-28T16:03:00-06:00,2020-01-31T11:13:10-08:00,891,3,Tuesday
390431186277,FEDEX.GROUND,75211,72501,2020-02-17T16:56:00-06:00,2020-02-19T10:20:19-06:00,725,1,Monday
390118757087,FEDEX.GROUND,75211,74010,2020-02-03T16:10:00-06:00,2020-02-04T09:58:03-06:00,740,1,Monday
390430556956,FEDEX.GROUND,75211,73533,2020-02-17T15:50:00-06:00,2020-02-18T10:45:51-06:00,735,0,Monday
390120987270,FEDEX.GROUND,75211,37771,2020-02-03T16:10:00-06:00,2020-02-05T09:35:12-05:00,377,2,Monday
779928271281,FEDEX.GROUND,75211,73533,2020-01-29T00:00:00,2020-01-31T11:36:51-06:00,735,2,Wednesday
390532155586,FEDEX.GROUND,75211,48220,2020-02-20T00:00:00,2020-02-25T10:15:17-05:00,482,3,Thursday
776959424796,FEDEX.GROUND,75211,K8N1C4,2019-11-12T00:00:00,2019-11-18T15:09:36-05:00,K8N,4,Tuesday
779909681792,FEDEX.GROUND,75211,30067,2020-01-27T14:59:00-06:00,2020-01-30T12:37:52-05:00,300,3,Monday
390099831540,FEDEX.GROUND,75211,86326,2020-02-03T16:10:00-06:00,2020-02-06T08:44:35-07:00,863,3,Monday
779903762791,FEDEX.GROUND,75211,76028,2020-01-28T00:00:00,2020-01-30T11:19:59-06:00,760,2,Tuesday
779902511012,FEDEX.GROUND,75211,81050,2020-01-27T00:00:00,2020-01-29T09:55:14-07:00,810,2,Monday
779945953001,FEDEX.GROUND,75211,66720,2020-01-28T15:52:00-06:00,2020-01-29T10:09:43-06:00,667,1,Tuesday
779892192970,FEDEX.GROUND,75211,47520,2020-01-27T16:26:00-06:00,2020-01-29T12:30:00-06:00,475,2,Monday
779915466759,FEDEX.GROUND,75211,70454,2020-01-27T15:47:00-06:00,2020-01-29T11:25:12-06:00,704,2,Monday
779916624445,FEDEX.GROUND,75211,45315,2020-01-27T15:47:00-06:00,2020-01-30T10:21:34-05:00,453,3,Monday
390120639821,FEDEX.GROUND,75211,90710,2020-02-03T18:26:00-06:00,2020-02-06T10:02:14-08:00,907,3,Monday
390093531095,FEDEX.GROUND,75211,12401,2020-02-03T00:00:00,2020-02-06T14:06:21-05:00,124,3,Monday
779921589736,FEDEX.GROUND,75211,92123,2020-01-28T16:03:00-06:00,2020-01-31T11:57:31-08:00,921,3,Tuesday
779947174857,FEDEX.GROUND,75211,63080,2020-01-28T15:52:00-06:00,2020-01-30T09:03:18-06:00,630,2,Tuesday
390110081747,FEDEX.GROUND,75211,78244,2020-02-03T00:00:00,2020-02-04T14:39:56-06:00,782,1,Monday
779897477102,FEDEX.GROUND,75211,92591,2020-01-27T16:50:00-06:00,2020-01-30T12:32:55-08:00,925,3,Monday
390120315701,FEDEX.GROUND,75211,77478,2020-02-03T16:10:00-06:00,2020-02-04T11:27:16-06:00,774,1,Monday
779932660807,FEDEX.GROUND,75211,95301,2020-01-28T00:00:00,2020-01-31T16:56:10-08:00,953,3,Tuesday
390455129576,FEDEX.GROUND,75211,76132,2020-02-19T00:00:00,2020-02-20T09:24:57-06:00,761,1,Wednesday
779901650998,FEDEX.GROUND,75211,75428,2020-01-27T00:00:00,2020-01-28T12:51:21-06:00,754,1,Monday
390425739228,FEDEX.GROUND,75211,73572,2020-02-17T15:54:00-06:00,2020-02-18T15:02:54-06:00,735,0,Monday
390427268944,FEDEX.GROUND,75211,74074,2020-02-17T16:56:00-06:00,2020-02-18T10:36:22-06:00,740,0,Monday
390113085487,FEDEX.GROUND,75211,78223,2020-02-03T16:10:00-06:00,2020-02-04T12:24:55-06:00,782,1,Monday
779917967144,FEDEX.GROUND,75211,80026,2020-01-27T15:47:00-06:00,2020-01-29T08:42:13-07:00,800,2,Monday
779920084837,FEDEX.GROUND,75211,06825,2020-01-27T16:50:00-06:00,2020-01-30T09:14:36-05:00,068,3,Monday
390117717570,FEDEX.GROUND,75211,71303,2020-02-03T16:10:00-06:00,2020-02-04T09:22:50-06:00,713,1,Monday
390431185097,FEDEX.GROUND,75211,72143,2020-02-17T16:56:00-06:00,2020-02-18T11:58:22-06:00,721,0,Monday
779949797570,FEDEX.GROUND,75211,56401,2020-01-28T00:00:00,2020-02-03T13:06:12-06:00,564,4,Tuesday
390441882536,FEDEX.GROUND,75211,71730,2020-02-17T15:50:00-06:00,2020-02-19T10:07:28-06:00,717,1,Monday
779902140360,FEDEX.GROUND,75211,66046,2020-01-27T16:50:00-06:00,2020-01-29T13:30:12-06:00,660,2,Monday
390119090109,FEDEX.GROUND,75211,30529,2020-02-03T16:10:00-06:00,2020-02-05T10:15:07-05:00,305,2,Monday
390121068438,FEDEX.GROUND,75211,77015,2020-02-03T16:10:00-06:00,2020-02-04T10:26:41-06:00,770,1,Monday
390129748080,FEDEX.GROUND,75211,24901,2020-02-04T16:27:00-06:00,2020-02-07T09:50:26-05:00,249,3,Tuesday
390417841005,FEDEX.GROUND,75211,76903,2020-02-17T15:54:00-06:00,2020-02-18T09:40:36-06:00,769,0,Monday
390532157166,FEDEX.GROUND,75211,70605,2020-02-20T00:00:00,2020-02-24T11:20:45-06:00,706,2,Thursday
779947271379,FEDEX.GROUND,75211,75040,2020-01-28T15:52:00-06:00,2020-01-29T10:40:00-06:00,750,1,Tuesday
390120966466,FEDEX.GROUND,75211,36606,2020-02-03T16:10:00-06:00,2020-02-05T08:59:52-06:00,366,2,Monday
390118860259,FEDEX.GROUND,75211,75070,2020-02-03T16:10:00-06:00,2020-02-04T11:39:36-06:00,750,1,Monday
390532155987,FEDEX.GROUND,75211,79925,2020-02-20T00:00:00,2020-02-22T14:13:40-07:00,799,1,Thursday
779934667470,FEDEX.GROUND,75211,35045,2020-01-28T16:03:00-06:00,2020-01-30T13:03:21-06:00,350,2,Tuesday
390122033223,FEDEX.GROUND,75211,67205,2020-02-03T16:10:00-06:00,2020-02-04T10:07:41-06:00,672,1,Monday
390500249912,FEDEX.GROUND,75211,91750,2020-02-20T00:00:00,2020-02-24T12:11:25-08:00,917,2,Thursday
779903628613,FEDEX.GROUND,75211,87124,2020-01-29T00:00:00,2020-02-03T09:23:54-07:00,871,3,Wednesday
390121014195,FEDEX.GROUND,75211,70520,2020-02-03T16:10:00-06:00,2020-02-05T09:10:16-06:00,705,2,Monday
390487074619,FEDEX.GROUND,75211,32922,2020-02-19T16:29:00-06:00,2020-02-24T12:46:05-05:00,329,3,Wednesday
779906849421,FEDEX.GROUND,75211,98665,2020-01-27T16:26:00-06:00,2020-01-31T11:15:59-08:00,986,4,Monday
390106993000,FEDEX.GROUND,75211,39211,2020-02-03T17:12:00-06:00,2020-02-05T10:02:58-06:00,392,2,Monday
779947196380,FEDEX.GROUND,75211,92663,2020-01-28T16:52:00-06:00,2020-01-31T14:49:10-08:00,926,3,Tuesday
390127816810,FEDEX.GROUND,75211,77505,2020-02-04T16:27:00-06:00,2020-02-05T10:24:58-06:00,775,1,Tuesday
779947406358,FEDEX.GROUND,75211,64093,2020-01-28T15:52:00-06:00,2020-01-30T09:34:15-06:00,640,2,Tuesday
390118972108,FEDEX.GROUND,75211,78526,2020-02-03T16:10:00-06:00,2020-02-05T09:45:28-06:00,785,2,Monday
390119010719,FEDEX.GROUND,75211,67357,2020-02-03T16:10:00-06:00,2020-02-04T09:50:27-06:00,673,1,Monday
779908379320,FEDEX.GROUND,75211,63143,2020-01-27T16:26:00-06:00,2020-01-29T08:56:56-06:00,631,2,Monday
779897477341,FEDEX.GROUND,75211,92591,2020-01-27T16:50:00-06:00,2020-01-30T12:32:55-08:00,925,3,Monday
390430732233,FEDEX.GROUND,75211,75067,2020-02-17T15:50:00-06:00,2020-02-18T10:22:12-06:00,750,0,Monday
779946741866,FEDEX.GROUND,75211,78251,2020-01-28T15:52:00-06:00,2020-01-29T10:04:40-06:00,782,1,Tuesday
390117983830,FEDEX.GROUND,75211,74074,2020-02-03T17:12:00-06:00,2020-02-04T11:54:42-06:00,740,1,Monday
390102343069,FEDEX.GROUND,75211,75071,2020-02-03T16:10:00-06:00,2020-02-04T11:42:22-06:00,750,1,Monday
390105947997,FEDEX.GROUND,75211,81505,2020-02-04T00:00:00,2020-02-10T08:06:02-07:00,815,4,Tuesday
390527612500,FEDEX.GROUND,75211,62401,2020-02-20T00:00:00,2020-02-24T10:17:53-06:00,624,2,Thursday
779932819849,FEDEX.GROUND,75211,90023,2020-01-28T00:00:00,2020-02-03T11:00:20-08:00,900,4,Tuesday
390121644676,FEDEX.GROUND,75211,38668,2020-02-03T16:10:00-06:00,2020-02-05T10:22:51-06:00,386,2,Monday
390129507441,FEDEX.GROUND,75211,80906,2020-02-05T00:00:00,2020-02-07T08:48:50-07:00,809,2,Wednesday
390120855558,FEDEX.GROUND,75211,76108,2020-02-03T16:10:00-06:00,2020-02-04T09:07:26-06:00,761,1,Monday
779917189640,FEDEX.GROUND,75211,79912,2020-01-27T15:47:00-06:00,2020-01-29T11:22:56-07:00,799,2,Monday
779928271329,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
779915893190,FEDEX.GROUND,75211,72143,2020-01-27T15:47:00-06:00,2020-01-28T11:15:20-06:00,721,1,Monday
779917147460,FEDEX.GROUND,75211,70065,2020-01-27T15:47:00-06:00,2020-01-29T10:56:56-06:00,700,2,Monday
390105947666,FEDEX.GROUND,75211,47905,2020-02-04T00:00:00,2020-02-06T11:17:12-05:00,479,2,Tuesday
390095166963,FEDEX.GROUND,75211,33142,2020-02-03T16:10:00-06:00,2020-02-06T11:48:02-05:00,331,3,Monday
779928271833,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
390427761737,FEDEX.GROUND,75211,72210,2020-02-17T16:56:00-06:00,2020-02-18T09:30:29-06:00,722,0,Monday
779917919142,FEDEX.GROUND,75211,90250,2020-01-27T17:31:00-06:00,2020-01-30T11:44:46-08:00,902,3,Monday
779945949487,FEDEX.GROUND,75211,66720,2020-01-28T15:52:00-06:00,2020-01-29T10:09:43-06:00,667,1,Tuesday
779896474449,FEDEX.GROUND,75211,75229,2020-01-27T16:26:00-06:00,2020-01-29T10:17:53-06:00,752,2,Monday
390120865721,FEDEX.GROUND,75211,76108,2020-02-03T16:10:00-06:00,2020-02-04T09:07:26-06:00,761,1,Monday
779916951609,FEDEX.GROUND,75211,88011,2020-01-27T15:47:00-06:00,2020-01-29T10:40:49-07:00,880,2,Monday
778276505610,FEDEX.GROUND,75211,92336,2019-11-25T00:00:00,2019-11-29T09:19:43-08:00,923,3,Monday
390126972150,FEDEX.GROUND,75211,75110,2020-02-04T16:27:00-06:00,2020-02-05T10:40:06-06:00,751,1,Tuesday
779946314129,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779946318032,FEDEX.GROUND,75211,67205,2020-01-29T00:00:00,2020-01-30T10:03:40-06:00,672,1,Wednesday
779911352868,FEDEX.GROUND,75211,78586,2020-01-27T16:26:00-06:00,2020-01-29T09:33:58-06:00,785,2,Monday
390126195984,FEDEX.GROUND,75211,36303,2020-02-03T18:26:00-06:00,2020-02-05T09:58:04-06:00,363,2,Monday
390427266459,FEDEX.GROUND,75211,72117,2020-02-17T16:56:00-06:00,2020-02-18T15:03:13-06:00,721,0,Monday
779912280232,FEDEX.GROUND,75211,43228,2020-01-27T16:50:00-06:00,2020-01-30T09:54:20-05:00,432,3,Monday
390427265393,FEDEX.GROUND,75211,77386,2020-02-17T16:56:00-06:00,2020-02-18T10:14:28-06:00,773,0,Monday
390429748537,FEDEX.GROUND,75211,39211,2020-02-17T16:56:00-06:00,2020-02-19T14:56:18-06:00,392,1,Monday
390532157730,FEDEX.GROUND,75211,70535,2020-02-20T00:00:00,2020-02-24T12:25:40-06:00,705,2,Thursday
779919495934,FEDEX.GROUND,75211,23111,2020-01-28T16:03:00-06:00,2020-01-31T10:36:18-05:00,231,3,Tuesday
779917579798,FEDEX.GROUND,75211,75474,2020-01-27T15:47:00-06:00,2020-01-28T12:14:16-06:00,754,1,Monday
779946503984,FEDEX.GROUND,75211,71483,2020-01-28T16:03:00-06:00,2020-01-29T17:08:02-06:00,714,1,Tuesday
779928271774,FEDEX.GROUND,75211,77304,2020-01-29T00:00:00,2020-01-31T11:24:50-06:00,773,2,Wednesday
390534521857,FEDEX.GROUND,75211,39211,2020-02-20T17:16:00-06:00,2020-02-24T10:54:25-06:00,392,2,Thursday
390563080767,FEDEX.GROUND,75211,65802,2020-02-21T17:08:00-06:00,2020-02-25T10:10:47-06:00,658,2,Friday
