zip_group_to,day_of_week,days_req,n_success,n_failure,n,percentage,confidence_yes,confidence_no,decision,successRateTargetPct,n_success_aggregate,n_failure_aggregate,n_aggregate,percentage_aggregate,confidence_yes_aggregate,confidence_no_aggregate,decision_aggregate,successRateTargetPct_aggregate
544,Wednesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98
564,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
564,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
564,Tuesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
564,Tuesday,3,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
570,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
570,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
570,Monday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
570,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
582,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
582,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
582,Tuesday,2,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98,0,2,2,0.0,8.00000000000002e-06,0.999992,no,0.98
582,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
604,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
604,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
604,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
604,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
605,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
605,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
605,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
605,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
611,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
611,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
611,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
611,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
617,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
617,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
617,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
617,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
624,Thursday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
624,Thursday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
624,Thursday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
624,Thursday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
625,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
625,Monday,1,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985
625,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
625,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
630,Tuesday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
630,Tuesday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
630,Tuesday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
630,Tuesday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
631,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
631,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
631,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
631,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
639,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
639,Monday,1,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985
639,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
639,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
640,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
640,Tuesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
640,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
640,Tuesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
640,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
640,Tuesday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
640,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
640,Tuesday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
641,Monday,0,0,2,2,0.0,3.3750000000000503e-06,0.9999966250000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
641,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
641,Monday,1,1,1,2,0.5,0.000668250000000006,0.9993317500000001,no,0.985,1,2,3,0.3333333333333333,1.3348125000000198e-05,0.9999866518749998,no,0.985
641,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,1,2,3,0.3333333333333333,1.3348125000000198e-05,0.9999866518749998,no,0.985
641,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98
641,Tuesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98
641,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98
641,Tuesday,3,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,2,1,3,0.6666666666666666,0.002336480000000004,0.99766352,no,0.98
647,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
647,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
647,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
647,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
648,Wednesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
648,Wednesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
648,Wednesday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
648,Wednesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
652,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
652,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
652,Monday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
652,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
656,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
656,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
656,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
656,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,5,5,0.0,1.1390625000000358e-11,0.9999999999886096,no,0.985
656,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
656,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
656,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
656,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,5,0,5,1.0,0.11415761913600012,0.885842380864,defer,0.98
658,Friday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
658,Friday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
658,Friday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
658,Friday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
660,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
660,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
660,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
660,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
666,Thursday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
666,Thursday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
666,Thursday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
666,Thursday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
667,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
667,Tuesday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985
667,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
667,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
668,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
668,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
668,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
668,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
670,Monday,0,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985
670,Monday,1,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985,2,0,2,1.0,0.04432837500000003,0.955671625,defer,0.985
670,Monday,2,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
670,Monday,3,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98,2,0,2,1.0,0.05880800000000005,0.9411920000000001,defer,0.98
671,Monday,0,0,8,8,0.0,3.844335937500182e-17,1.0000000000000004,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
671,Wednesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,12,12,0.0,1.9461950683595057e-24,1.0000000000000004,no,0.985
671,Monday,1,8,0,8,1.0,0.12717721598056547,0.8728227840194344,defer,0.985,8,4,12,0.6666666666666666,8.838684408554099e-07,0.9999991161315591,no,0.985
671,Wednesday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,8,4,12,0.6666666666666666,8.838684408554099e-07,0.9999991161315591,no,0.985
671,Monday,2,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98
671,Wednesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98
671,Monday,3,8,0,8,1.0,0.16625223786985024,0.8337477621301499,defer,0.98,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98
671,Wednesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98
672,Monday,0,4,8,12,0.3333333333333333,2.6032787148195666e-14,0.9999999999999741,no,0.985,4,90,94,0.0425531914893617,3.171378546307345e-160,1.0000000000000022,no,0.985
672,Tuesday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,4,90,94,0.0425531914893617,3.171378546307345e-160,1.0000000000000022,no,0.985
672,Thursday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,4,90,94,0.0425531914893617,3.171378546307345e-160,1.0000000000000022,no,0.985
672,Wednesday,0,0,74,74,0.0,1.6100687809803715e-137,1.0000000000000007,no,0.985,4,90,94,0.0425531914893617,3.171378546307345e-160,1.0000000000000022,no,0.985
672,Monday,1,12,0,12,1.0,0.1783800111842361,0.8216199888157638,defer,0.985,78,16,94,0.8297872340425532,8.319703984777817e-14,0.9999999999999175,no,0.985
672,Tuesday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,78,16,94,0.8297872340425532,8.319703984777817e-14,0.9999999999999175,no,0.985
672,Thursday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,78,16,94,0.8297872340425532,8.319703984777817e-14,0.9999999999999175,no,0.985
672,Wednesday,1,62,12,74,0.8378378378378378,1.034687428854253e-10,0.9999999998965321,no,0.985,78,16,94,0.8297872340425532,8.319703984777817e-14,0.9999999999999175,no,0.985
672,Monday,2,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Tuesday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Thursday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Wednesday,2,74,0,74,1.0,0.7802364424125607,0.21976355758743846,yes,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Monday,3,12,0,12,1.0,0.23097761073989614,0.769022389260104,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Tuesday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Thursday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
672,Wednesday,3,74,0,74,1.0,0.7802364424125607,0.21976355758743846,yes,0.98,94,0,94,1.0,0.853284097053366,0.14671590294663403,yes,0.98
673,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
673,Monday,1,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985,4,0,4,1.0,0.07278349763437506,0.927216502365625,defer,0.985
673,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
673,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
674,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
674,Tuesday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
674,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
674,Tuesday,1,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,7,7,0.0,2.562890625000108e-15,0.9999999999999976,no,0.985
674,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
674,Tuesday,2,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
674,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
674,Tuesday,3,3,0,3,1.0,0.07763184000000006,0.9223681600000001,defer,0.98,7,0,7,1.0,0.1492369774182145,0.8507630225817856,defer,0.98
676,Tuesday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
676,Tuesday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
676,Tuesday,2,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
676,Tuesday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
678,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
678,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
678,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
678,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
679,Monday,0,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
679,Monday,1,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985,0,1,1,0.0,0.00022500000000000205,0.9997750000000001,no,0.985
679,Monday,2,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98,0,1,1,0.0,0.0004000000000000006,0.9996,no,0.98
679,Monday,3,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98,1,0,1,1.0,0.03960000000000003,0.9603999999999999,defer,0.98
680,Monday,0,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
680,Monday,1,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985,0,4,4,0.0,7.593750000000196e-10,0.9999999992406251,no,0.985
680,Monday,2,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
680,Monday,3,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98,4,0,4,1.0,0.09607920320000009,0.9039207967999999,defer,0.98
681,Monday,0,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985,0,3,3,0.0,5.062500000000104e-08,0.9999999493749999,no,0.985
